"date","no2"
2023-06-01 09:20:00,13.425912031005
2023-06-01 09:25:00,10.6642629791958
2023-06-01 09:30:00,0.684677030600694
2023-06-01 09:35:00,-1.98157204958059
2023-06-01 09:40:00,7.30018835451985
2023-06-01 09:45:00,1.64568371466817
2023-06-01 09:50:00,5.24421782391668
2023-06-01 09:55:00,7.37581422574894
2023-06-01 10:00:00,3.0436135207656
2023-06-01 10:05:00,8.77857206064602
2023-06-01 10:10:00,9.14234834592173
2023-06-01 10:15:00,5.22215692265093
2023-06-01 10:20:00,10.0309342913357
2023-06-01 10:25:00,13.1703110389438
2023-06-01 10:30:00,10.4138370711116
2023-06-01 10:35:00,4.44435072184473
2023-06-01 10:40:00,10.2814022311491
2023-06-01 10:45:00,6.14720102116057
2023-06-01 10:50:00,2.98867696382166
2023-06-01 10:55:00,1.11991782995313
2023-06-01 11:00:00,5.11348991981692
2023-06-01 11:05:00,14.1684849487844
2023-06-01 11:10:00,15.2333437509085
2023-06-01 11:15:00,0.228792526746372
2023-06-01 11:20:00,1.66065537444387
2023-06-01 11:25:00,3.35897980820493
2023-06-01 11:30:00,5.06322513884656
2023-06-01 11:35:00,14.1930633578156
2023-06-01 11:40:00,7.61200122908482
2023-06-01 11:45:00,6.40539966859345
2023-06-01 11:50:00,9.88036706867737
2023-06-01 11:55:00,4.634921439717
2023-06-01 12:00:00,6.4111546464507
2023-06-01 12:05:00,6.27728562063565
2023-06-01 12:10:00,7.02085009637403
2023-06-01 12:15:00,4.26926944139287
2023-06-01 12:20:00,10.9279501047024
2023-06-01 12:25:00,9.89625760566942
2023-06-01 12:30:00,5.67289449837032
2023-06-01 12:35:00,13.7693392620822
2023-06-01 12:40:00,4.66422389040284
2023-06-01 12:45:00,11.2077880982275
2023-06-01 12:50:00,2.67083383512102
2023-06-01 12:55:00,14.4558015932665
2023-06-01 13:00:00,6.679040041474
2023-06-01 13:05:00,5.02023841272876
2023-06-01 13:10:00,-0.469199723540599
2023-06-01 13:15:00,6.36842184875965
2023-06-01 13:20:00,10.2177060907269
2023-06-01 13:25:00,7.76370034896451
2023-06-01 13:30:00,2.8229973774251
2023-06-01 13:35:00,-1.65768737677545
2023-06-01 13:40:00,12.5149256435242
2023-06-01 13:45:00,4.91181078151305
2023-06-01 13:50:00,5.00150437876432
2023-06-01 13:55:00,11.0036237919907
2023-06-01 14:00:00,11.3163289622215
2023-06-01 14:05:00,8.92054574422919
2023-06-01 14:10:00,-0.9275104972357
2023-06-01 14:15:00,9.66755040141121
2023-06-01 14:20:00,5.32374486595784
2023-06-01 14:25:00,5.62888116344109
2023-06-01 14:30:00,3.72231553134229
2023-06-01 14:35:00,6.68676119900164
2023-06-01 14:40:00,7.63483122964971
2023-06-01 14:45:00,11.9427393293937
2023-06-01 14:50:00,12.4509756956289
2023-06-01 14:55:00,7.72292398382604
2023-06-01 15:00:00,8.94724996576389
2023-06-01 15:05:00,5.80453365537554
2023-06-01 15:10:00,9.2307205282631
2023-06-01 15:15:00,12.5734699214303
2023-06-01 15:20:00,3.91714122391611
2023-06-01 15:25:00,3.97606007361093
2023-06-01 15:30:00,5.53952233241632
2023-06-01 15:35:00,13.4913888843352
2023-06-01 15:40:00,6.30984721996709
2023-06-01 15:45:00,4.94449745842174
2023-06-01 15:50:00,11.1193014147703
2023-06-01 15:55:00,10.1466285665903
2023-06-01 16:00:00,5.35487040682771
2023-06-01 16:05:00,2.56130083875041
2023-06-01 16:10:00,11.981445688943
2023-06-01 16:15:00,6.53070117641393
2023-06-01 16:20:00,15.71395895978
2023-06-01 16:25:00,2.34563263897222
2023-06-01 16:30:00,-1.24138539773283
2023-06-01 16:35:00,0.238722634101279
2023-06-01 16:40:00,12.3715576722718
2023-06-01 16:45:00,8.30012871263258
2023-06-01 16:50:00,2.62194104681163
2023-06-01 16:55:00,16.4454715432234
2023-06-01 17:00:00,9.5757473049362
2023-06-01 17:05:00,4.2271960995899
2023-06-01 17:10:00,7.16659374397505
2023-06-01 17:15:00,12.0897773777506
2023-06-01 17:20:00,-1.1991222311377
2023-06-01 17:25:00,4.1772126406212
2023-06-01 17:30:00,8.50441039392222
2023-06-01 17:35:00,-2.97242359575889
2023-06-01 17:40:00,-2.24449934286449
2023-06-01 17:45:00,-2.25413556356591
2023-06-01 17:50:00,3.16856915181922
2023-06-01 17:55:00,10.699522827481
2023-06-01 18:00:00,4.50771599650627
2023-06-01 18:05:00,5.83666128708789
2023-06-01 18:10:00,6.43274582793937
2023-06-01 18:15:00,9.43920992369071
2023-06-01 18:20:00,1.82297277470368
2023-06-01 18:25:00,5.49943356122135
2023-06-01 18:30:00,4.03365511214938
2023-06-01 18:35:00,10.1567405532827
2023-06-01 18:40:00,8.74977715814012
2023-06-01 18:45:00,11.1452838562603
2023-06-01 18:50:00,9.45244874423572
2023-06-01 18:55:00,-1.4377821232587
2023-06-01 19:00:00,6.09130044503671
2023-06-01 19:05:00,8.61850090245836
2023-06-01 19:10:00,0.0559391418295178
2023-06-01 19:15:00,-0.840784493560088
2023-06-01 19:20:00,4.3451723251762
2023-06-01 19:25:00,9.74966306268595
2023-06-01 19:30:00,12.6912212108511
2023-06-01 19:35:00,10.7593206185716
2023-06-01 19:40:00,5.27049652587113
2023-06-01 19:45:00,4.17538411260584
2023-06-01 19:50:00,9.61552923394077
2023-06-01 19:55:00,2.57943247957855
2023-06-01 20:00:00,5.66151696600315
2023-06-01 20:05:00,5.92799542108358
2023-06-01 20:10:00,9.23067827044121
2023-06-01 20:15:00,0.316737433807439
2023-06-01 20:20:00,-2.02354010165906
2023-06-01 20:25:00,4.41748929863741
2023-06-01 20:30:00,5.26812420787354
2023-06-01 20:35:00,-1.16552780464502
2023-06-01 20:40:00,6.42884673223309
2023-06-01 20:45:00,11.0312216111649
2023-06-01 20:50:00,2.66468730064978
2023-06-01 20:55:00,2.79437063235214
2023-06-01 21:00:00,5.30974875150726
2023-06-01 21:05:00,-2.16052653859142
2023-06-01 21:10:00,6.35990656859339
2023-06-01 21:15:00,4.24309468603829
2023-06-01 21:20:00,4.11697198915583
2023-06-01 21:25:00,8.34036582687107
2023-06-01 21:30:00,2.46959398912747
2023-06-01 21:35:00,1.4853547691334
2023-06-01 21:40:00,6.6910544954099
2023-06-01 21:45:00,3.8668691429363
2023-06-01 21:50:00,5.03157941803171
2023-06-01 21:55:00,3.21093980945148
2023-06-01 22:00:00,1.76702620599828
2023-06-01 22:05:00,6.46633341021561
2023-06-01 22:10:00,11.8513287480114
2023-06-01 22:15:00,6.33625196080857
2023-06-01 22:20:00,4.69179715251983
2023-06-01 22:25:00,15.8435237996799
2023-06-01 22:30:00,2.57549845846869
2023-06-01 22:35:00,-4.27672365602846
2023-06-01 22:40:00,4.95072160290622
2023-06-01 22:45:00,10.5676322292979
2023-06-01 22:50:00,8.41673654323407
2023-06-01 22:55:00,5.83187486403219
2023-06-01 23:00:00,10.0770531372159
2023-06-01 23:05:00,2.36390785010469
2023-06-01 23:10:00,0.834787190063589
2023-06-01 23:15:00,5.69889636214783
2023-06-01 23:20:00,-0.640384755213255
2023-06-01 23:25:00,12.9513557227311
2023-06-01 23:30:00,8.86672229039391
2023-06-01 23:35:00,6.18009739539852
2023-06-01 23:40:00,8.807436036642
2023-06-01 23:45:00,2.44613577873533
2023-06-01 23:50:00,7.30576919744741
2023-06-01 23:55:00,6.77191653699014
2023-06-02 00:00:00,-2.38297227509035
2023-06-02 00:05:00,-2.80769677882281
2023-06-02 00:10:00,3.74382214600823
2023-06-02 00:15:00,2.30734307339958
2023-06-02 00:20:00,5.34064182626538
2023-06-02 00:25:00,10.3163650758775
2023-06-02 00:30:00,-1.04836128551638
2023-06-02 00:35:00,4.40831561377858
2023-06-02 00:40:00,8.60627845003336
2023-06-02 00:45:00,7.63721133459243
2023-06-02 00:50:00,4.06835105118568
2023-06-02 00:55:00,3.74639749024842
2023-06-02 01:00:00,1.49794404459751
2023-06-02 01:05:00,0.374440071191706
2023-06-02 01:10:00,6.09056275570047
2023-06-02 01:15:00,4.45001002623326
2023-06-02 01:20:00,7.50455807948231
2023-06-02 01:25:00,5.62473003107248
2023-06-02 01:30:00,4.37910655149224
2023-06-02 01:35:00,7.23398818238866
2023-06-02 01:40:00,6.90332282820117
2023-06-02 01:45:00,6.6109659937111
2023-06-02 01:50:00,4.92460010742407
2023-06-02 01:55:00,5.23280595108263
2023-06-02 02:00:00,5.94185875119415
2023-06-02 02:05:00,0.45233535260319
2023-06-02 02:10:00,3.06428009764638
2023-06-02 02:15:00,5.67257414291114
2023-06-02 02:20:00,5.50873717425971
2023-06-02 02:25:00,2.53729664619622
2023-06-02 02:30:00,7.92395064614297
2023-06-02 02:35:00,6.95515866116242
2023-06-02 02:40:00,2.12213539634416
2023-06-02 02:45:00,5.20149788440527
2023-06-02 02:50:00,6.72766032107074
2023-06-02 02:55:00,11.3660771550248
2023-06-02 03:00:00,4.48677547746743
2023-06-02 03:05:00,3.26572358838148
2023-06-02 03:10:00,1.10251758079206
2023-06-02 03:15:00,6.65023948055179
2023-06-02 03:20:00,6.58337341276065
2023-06-02 03:25:00,3.53809154985317
2023-06-02 03:30:00,7.30735688164781
2023-06-02 03:35:00,0.916073564979728
2023-06-02 03:40:00,6.68565566298971
2023-06-02 03:45:00,7.32491078935668
2023-06-02 03:50:00,5.68853410024224
2023-06-02 03:55:00,6.81153071584545
2023-06-02 04:00:00,5.14673993976718
2023-06-02 04:05:00,5.48400446121179
2023-06-02 04:10:00,2.16342774261879
2023-06-02 04:15:00,5.30453396323367
2023-06-02 04:20:00,3.73503842974422
2023-06-02 04:25:00,0.261244369808521
2023-06-02 04:30:00,3.86275471478881
2023-06-02 04:35:00,4.43621126176901
2023-06-02 04:40:00,2.72811328569582
2023-06-02 04:45:00,8.50476401943019
2023-06-02 04:50:00,4.38770165944535
2023-06-02 04:55:00,8.87571219488658
2023-06-02 05:00:00,4.96349712219764
2023-06-02 05:05:00,7.84114569119531
2023-06-02 05:10:00,6.8271132080181
2023-06-02 05:15:00,1.1143986288907
2023-06-02 05:20:00,8.19327158881716
2023-06-02 05:25:00,-1.67514618439657
2023-06-02 05:30:00,6.12014767995427
2023-06-02 05:35:00,6.11907842166301
2023-06-02 05:40:00,7.90103947834469
2023-06-02 05:45:00,1.92194651061997
2023-06-02 05:50:00,4.10109622596882
2023-06-02 05:55:00,1.89509034962285
2023-06-02 06:00:00,1.26236829442467
2023-06-02 06:05:00,5.05684638625263
2023-06-02 06:10:00,10.1095948365255
2023-06-02 06:15:00,4.81273148755919
2023-06-02 06:20:00,5.45445997144065
2023-06-02 06:25:00,5.97205486508063
2023-06-02 06:30:00,6.41168662554376
2023-06-02 06:35:00,3.8788220266115
2023-06-02 06:40:00,5.81332134031039
2023-06-02 06:45:00,2.36856659021929
2023-06-02 06:50:00,5.79265438005085
2023-06-02 06:55:00,5.53213277483828
2023-06-02 07:00:00,9.44278273061318
2023-06-02 07:05:00,5.46721165968788
2023-06-02 07:10:00,12.2867254192934
2023-06-02 07:15:00,9.37615826140073
2023-06-02 07:20:00,5.19058188623796
2023-06-02 07:25:00,4.87000671456552
2023-06-02 07:30:00,1.18595832593937
2023-06-02 07:35:00,5.82652717093821
2023-06-02 07:40:00,2.5267516978235
2023-06-02 07:45:00,4.61888939838999
2023-06-02 07:50:00,6.09643390300436
2023-06-02 07:55:00,10.5681517398958
2023-06-02 08:00:00,4.4344595308651
2023-06-02 08:05:00,5.97357773748049
2023-06-02 08:10:00,8.83985775208646
2023-06-02 08:15:00,13.6494990920938
2023-06-02 08:20:00,9.20760739796884
2023-06-02 08:25:00,11.3786042916591
2023-06-02 08:30:00,5.49438459894729
2023-06-02 08:35:00,2.33053072566327
2023-06-02 08:40:00,3.36926603570061
2023-06-02 08:45:00,3.06935749933154
2023-06-02 08:50:00,-1.0802797462283
2023-06-02 08:55:00,4.90884967621725
2023-06-02 09:00:00,7.4677323185279
2023-06-02 09:05:00,11.3405341622778
2023-06-02 09:10:00,2.99123654554231
2023-06-02 09:15:00,8.57736542120253
2023-06-02 09:20:00,9.39437066568773
2023-06-02 09:25:00,11.4925435501088
2023-06-02 09:30:00,9.84269287843149
2023-06-02 09:35:00,6.9096269011743
2023-06-02 09:40:00,9.86012090933981
2023-06-02 09:45:00,4.93219773553898
2023-06-02 09:50:00,5.40547651387508
2023-06-02 09:55:00,1.41740476386438
2023-06-02 10:00:00,6.51419930017646
2023-06-02 10:05:00,9.78345440618856
2023-06-02 10:10:00,3.49329314659292
2023-06-02 10:15:00,-0.704250819312165
2023-06-02 10:20:00,-0.569176797659418
2023-06-02 10:25:00,10.6627627546491
2023-06-02 10:30:00,4.88689825767991
2023-06-02 10:35:00,3.96680676662782
2023-06-02 10:40:00,2.12931312913765
2023-06-02 10:45:00,6.96073387661242
2023-06-02 10:50:00,8.42329352749997
2023-06-02 10:55:00,-0.68935262777079
2023-06-02 11:00:00,8.1637152131509
2023-06-02 11:05:00,NA
2023-06-02 11:10:00,NA
2023-06-02 11:15:00,NA
2023-06-02 11:20:00,NA
2023-06-02 11:25:00,NA
2023-06-02 11:30:00,NA
2023-06-02 11:35:00,NA
2023-06-02 11:40:00,NA
2023-06-02 11:45:00,NA
2023-06-02 11:50:00,NA
2023-06-02 11:55:00,NA
2023-06-02 12:00:00,NA
2023-06-02 12:05:00,NA
2023-06-02 12:10:00,NA
2023-06-02 12:15:00,NA
2023-06-02 12:20:00,NA
2023-06-02 12:25:00,6.87309077898895
2023-06-02 12:30:00,5.99577216565247
2023-06-02 12:35:00,7.50241071677204
2023-06-02 12:40:00,7.04447781396963
2023-06-02 12:45:00,7.0114835127134
2023-06-02 12:50:00,6.94939937591866
2023-06-02 12:55:00,2.34301516365245
2023-06-02 13:00:00,-1.19468653820016
2023-06-02 13:05:00,5.1365196554739
2023-06-02 13:10:00,3.98905691941859
2023-06-02 13:15:00,1.44531010923053
2023-06-02 13:20:00,14.7291902910903
2023-06-02 13:25:00,9.69049812578707
2023-06-02 13:30:00,2.82967112398425
2023-06-02 13:35:00,7.23204902916556
2023-06-02 13:40:00,0.791778031281324
2023-06-02 13:45:00,6.20719999983372
2023-06-02 13:50:00,8.42782987312087
2023-06-02 13:55:00,3.66333358647839
2023-06-02 14:00:00,-3.52633299753771
2023-06-02 14:05:00,2.79439341673605
2023-06-02 14:10:00,NA
2023-06-02 14:15:00,NA
2023-06-02 14:20:00,5.6196994002501
2023-06-02 14:25:00,3.65700557795659
2023-06-02 14:30:00,9.6041436755519
2023-06-02 14:35:00,10.098558310032
2023-06-02 14:40:00,13.5568556117132
2023-06-02 14:45:00,18.1640450822269
2023-06-02 14:50:00,NA
2023-06-02 14:55:00,NA
2023-06-02 15:00:00,NA
2023-06-02 15:05:00,NA
2023-06-02 15:10:00,11.7473479602994
2023-06-02 15:15:00,6.21734632521908
2023-06-02 15:20:00,4.94248572628115
2023-06-02 15:25:00,11.5490278507694
2023-06-02 15:30:00,12.1644082940051
2023-06-02 15:35:00,17.0924305783187
2023-06-02 15:40:00,11.0826274334541
2023-06-02 15:45:00,13.5240102749793
2023-06-02 15:50:00,7.53084087020482
2023-06-02 15:55:00,7.74751658708429
2023-06-02 16:00:00,5.71912447275268
2023-06-02 16:05:00,2.32008894957485
2023-06-02 16:10:00,13.3718892124267
2023-06-02 16:15:00,3.80438633751718
2023-06-02 16:20:00,10.0076176430562
2023-06-02 16:25:00,8.10607698601128
2023-06-02 16:30:00,1.18814273229528
2023-06-02 16:35:00,3.91652920638319
2023-06-02 16:40:00,2.98353732848988
2023-06-02 16:45:00,8.07879257571992
2023-06-02 16:50:00,-0.359580717902357
2023-06-02 16:55:00,7.12314034211902
2023-06-02 17:00:00,6.79948899321227
2023-06-02 17:05:00,3.85368424278917
2023-06-02 17:10:00,9.85359597138011
2023-06-02 17:15:00,2.9037855280592
2023-06-02 17:20:00,7.43757387828465
2023-06-02 17:25:00,5.16257245086023
2023-06-02 17:30:00,9.49213288291568
2023-06-02 17:35:00,-9.26147828937205
2023-06-02 17:40:00,83.6572400366539
2023-06-02 17:45:00,5.41507441759904
2023-06-02 17:50:00,6.62267409228019
2023-06-02 17:55:00,3.53713186784138
2023-06-02 18:00:00,14.9017999238169
2023-06-02 18:05:00,2.07392269707946
2023-06-02 18:10:00,11.2443729969273
2023-06-02 18:15:00,7.91191747789412
2023-06-02 18:20:00,5.30837299494258
2023-06-02 18:25:00,0.455863945112665
2023-06-02 18:30:00,11.0771066572979
2023-06-02 18:35:00,7.21319672597321
2023-06-02 18:40:00,6.9221392033387
2023-06-02 18:45:00,9.29149578644915
2023-06-02 18:50:00,11.1196957971094
2023-06-02 18:55:00,3.00305254818556
2023-06-02 19:00:00,1.18954614528286
2023-06-02 19:05:00,5.69385219047394
2023-06-02 19:10:00,7.53334537521233
2023-06-02 19:15:00,11.712696611612
2023-06-02 19:20:00,4.071044557918
2023-06-02 19:25:00,3.30508986484568
2023-06-02 19:30:00,-0.222344423622155
2023-06-02 19:35:00,4.46243410230961
2023-06-02 19:40:00,5.15899754330158
2023-06-02 19:45:00,6.05184920113719
2023-06-02 19:50:00,4.15844209302301
2023-06-02 19:55:00,3.46105565523129
2023-06-02 20:00:00,3.95406936495123
2023-06-02 20:05:00,1.85281971233721
2023-06-02 20:10:00,3.61141922791
2023-06-02 20:15:00,2.06433667572274
2023-06-02 20:20:00,5.42007094328606
2023-06-02 20:25:00,10.8924693548053
2023-06-02 20:30:00,2.79740379613274
2023-06-02 20:35:00,4.88413244325035
2023-06-02 20:40:00,5.81240507569896
2023-06-02 20:45:00,0.346304269576413
2023-06-02 20:50:00,5.4190199584538
2023-06-02 20:55:00,-0.275433110307119
2023-06-02 21:00:00,3.54877341655029
2023-06-02 21:05:00,7.1653788817704
2023-06-02 21:10:00,5.26584962920767
2023-06-02 21:15:00,0.330402779898801
2023-06-02 21:20:00,7.86974737617779
2023-06-02 21:25:00,7.21363042111011
2023-06-02 21:30:00,7.79610107174297
2023-06-02 21:35:00,7.46080828063105
2023-06-02 21:40:00,7.88326140058317
2023-06-02 21:45:00,9.11003417178153
2023-06-02 21:50:00,10.6510533469703
2023-06-02 21:55:00,6.23121277921543
2023-06-02 22:00:00,11.8944866879199
2023-06-02 22:05:00,9.84775523046553
2023-06-02 22:10:00,8.57916190651206
2023-06-02 22:15:00,2.89950184560105
2023-06-02 22:20:00,9.41377318065961
2023-06-02 22:25:00,6.80424237932782
2023-06-02 22:30:00,9.46631039729838
2023-06-02 22:35:00,6.84528763254511
2023-06-02 22:40:00,3.43702905013617
2023-06-02 22:45:00,5.77122558644634
2023-06-02 22:50:00,5.61165183404532
2023-06-02 22:55:00,8.40552177776362
2023-06-02 23:00:00,9.62034024091449
2023-06-02 23:05:00,12.6571834897478
2023-06-02 23:10:00,8.09102013913703
2023-06-02 23:15:00,7.75844875911591
2023-06-02 23:20:00,7.71467852435321
2023-06-02 23:25:00,11.3520476480733
2023-06-02 23:30:00,13.4276206272352
2023-06-02 23:35:00,10.7839793307475
2023-06-02 23:40:00,19.4391526399176
2023-06-02 23:45:00,19.8246889125538
2023-06-02 23:50:00,13.4806292373969
2023-06-02 23:55:00,20.8250038745963
2023-06-03 00:00:00,31.832290779274
2023-06-03 00:05:00,51.3527053555502
2023-06-03 00:10:00,90.2029084672989
2023-06-03 00:15:00,108.675220025338
2023-06-03 00:20:00,131.163439153817
2023-06-03 00:25:00,131.417257714286
2023-06-03 00:30:00,62.7504688192905
2023-06-03 00:35:00,3.115851258768
2023-06-03 00:40:00,1.16842313694227
2023-06-03 00:45:00,24.7064817491307
2023-06-03 00:50:00,20.3544320300013
2023-06-03 00:55:00,22.3696108298786
2023-06-03 01:00:00,25.9739396972392
2023-06-03 01:05:00,24.9914577683076
2023-06-03 01:10:00,19.7072164413771
2023-06-03 01:15:00,17.5160302897201
2023-06-03 01:20:00,16.29265848714
2023-06-03 01:25:00,13.4465041831296
2023-06-03 01:30:00,4.59447907291131
2023-06-03 01:35:00,3.28967407570608
2023-06-03 01:40:00,5.3335008645286
2023-06-03 01:45:00,7.99532545543842
2023-06-03 01:50:00,1.70930868862454
2023-06-03 01:55:00,5.27651553530865
2023-06-03 02:00:00,10.2816656514723
2023-06-03 02:05:00,3.81758176613662
2023-06-03 02:10:00,3.63986899449299
2023-06-03 02:15:00,-2.09126769833689
2023-06-03 02:20:00,2.26036013128846
2023-06-03 02:25:00,3.8977603185504
2023-06-03 02:30:00,0.0345148440056385
2023-06-03 02:35:00,8.97641458896073
2023-06-03 02:40:00,7.06505863949433
2023-06-03 02:45:00,8.39083641527685
2023-06-03 02:50:00,7.50049262419958
2023-06-03 02:55:00,2.15582680352928
2023-06-03 03:00:00,7.40016859552791
2023-06-03 03:05:00,0.276327273607378
2023-06-03 03:10:00,1.72393087463208
2023-06-03 03:15:00,4.73130883499093
2023-06-03 03:20:00,1.32452505063243
2023-06-03 03:25:00,1.65609341612077
2023-06-03 03:30:00,5.91304622269128
2023-06-03 03:35:00,5.04577918462133
2023-06-03 03:40:00,7.95475974655341
2023-06-03 03:45:00,4.76867301504092
2023-06-03 03:50:00,5.3860359247527
2023-06-03 03:55:00,7.56068481824193
2023-06-03 04:00:00,5.3304160576512
2023-06-03 04:05:00,0.527288304898025
2023-06-03 04:10:00,10.2284506208434
2023-06-03 04:15:00,-2.47511941221277
2023-06-03 04:20:00,9.80597278951186
2023-06-03 04:25:00,13.7351344083252
2023-06-03 04:30:00,1.54182335257097
2023-06-03 04:35:00,7.69979014985795
2023-06-03 04:40:00,5.62898427955302
2023-06-03 04:45:00,7.81143012210821
2023-06-03 04:50:00,3.04234719910998
2023-06-03 04:55:00,3.06135465899103
2023-06-03 05:00:00,7.86669194770703
2023-06-03 05:05:00,8.97365931196132
2023-06-03 05:10:00,2.12489457412011
2023-06-03 05:15:00,7.31123024376435
2023-06-03 05:20:00,0.308071766328198
2023-06-03 05:25:00,7.9959899178421
2023-06-03 05:30:00,6.0410858128929
2023-06-03 05:35:00,5.26784052330218
2023-06-03 05:40:00,5.17612778903604
2023-06-03 05:45:00,5.39816151234052
2023-06-03 05:50:00,5.23119889137263
2023-06-03 05:55:00,7.03878486619518
2023-06-03 06:00:00,5.37175920887592
2023-06-03 06:05:00,7.81501199826481
2023-06-03 06:10:00,0.728002768851658
2023-06-03 06:15:00,10.2466676561435
2023-06-03 06:20:00,7.35292466963065
2023-06-03 06:25:00,6.95558924914264
2023-06-03 06:30:00,7.54508529930667
2023-06-03 06:35:00,1.48185003930403
2023-06-03 06:40:00,3.44700820635923
2023-06-03 06:45:00,2.54522421924457
2023-06-03 06:50:00,6.54485657510549
2023-06-03 06:55:00,3.77222697582836
2023-06-03 07:00:00,-1.40608039524916
2023-06-03 07:05:00,3.66087605135647
2023-06-03 07:10:00,6.21567248298127
2023-06-03 07:15:00,3.6156563138784
2023-06-03 07:20:00,-2.66902941085225
2023-06-03 07:25:00,1.7593844398515
2023-06-03 07:30:00,4.6598626623581
2023-06-03 07:35:00,12.1329587755565
2023-06-03 07:40:00,5.46701724112694
2023-06-03 07:45:00,9.9627342203608
